chrom	window_start	sites_total	calls_AL101	calls_AL102	calls_AL103	calls_AL114	calls_AL119	calls_AL120	calls_AL121	calls_AL124	calls_AL125	calls_AL127	calls_AL129	calls_AL133	calls_AL134	calls_AL137	calls_AL138	calls_AL141	calls_AL142	calls_AL143	calls_AL146	calls_AL149	calls_AL153	calls_AL155	calls_AL156	calls_AL159	calls_AL160	calls_AL162	calls_AL166	calls_AL170	calls_AL173	calls_AL174	calls_AL175	calls_AL176	calls_AL177	calls_AL178	calls_AL180	calls_AL181	calls_AL182	calls_AL184	calls_AL185	calls_AL187	calls_AL189	calls_AL193	calls_AL196	calls_AL197	calls_AL199	calls_AL200	calls_AL201	calls_AL204	calls_AL207	calls_AL208	calls_AL209	calls_AL210	calls_AL213	calls_AL215	calls_AL216	calls_AL220	calls_AL223	calls_AL231	calls_AL238	calls_AL241	calls_AL242	calls_AL243	calls_AL244	calls_AL246	calls_AL254	calls_AL255	calls_AL256	calls_AL263	calls_AL266	calls_AL269	calls_AL272	calls_AL273	calls_AL274	calls_AL276	calls_AL278	calls_AL279	calls_AL283	calls_AL284	calls_AL288	calls_AL292	calls_AL300	calls_AL303	calls_AL304	calls_AL307	calls_AL309	calls_AL313	calls_AL32	calls_AL35	calls_AL75	calls_AL82	calls_AL86	calls_AL88	calls_AL91	calls_AL92	calls_AL95	calls_AL97	calls_AL99	calls_K1423	calls_K1461	calls_K1542	calls_K1544	calls_K1567	calls_K1579	calls_K1580	calls_K1583	calls_K1603	calls_K1606	calls_K1608	calls_K16100	calls_K1614	calls_K1617	calls_K1618	calls_K1623	calls_K1627	calls_K1632	calls_K1640	calls_K1650	calls_K1660	calls_K1663	calls_K1665	calls_K1669	calls_K1672	calls_K1680	calls_K1684	calls_K1693	calls_K1696	calls_K17007	calls_K17008	calls_K17010	calls_K17013	calls_K17014	calls_K17025	calls_K17028	calls_K17030	calls_K17032	calls_K17033	calls_K17034	calls_K17035	calls_K17037	calls_K17040	calls_K17042	calls_K17044	calls_K17045	calls_K17048	calls_K17052	calls_K17053	calls_K17056	calls_K17062	calls_K17064	calls_K17073	calls_K17077	calls_K17078	calls_K17081	calls_K17083	calls_K17087	calls_K17091	calls_K17094	calls_K17098	calls_K17099	calls_K17101	calls_K17102	calls_K17103	calls_K17104	calls_K17106	calls_K18010	calls_K18017	calls_K18019	calls_K18022	calls_K18034	calls_K18078	calls_K18083	calls_K18084	calls_K18091	calls_K19018	calls_K19019	hets_AL101	hets_AL102	hets_AL103	hets_AL114	hets_AL119	hets_AL120	hets_AL121	hets_AL124	hets_AL125	hets_AL127	hets_AL129	hets_AL133	hets_AL134	hets_AL137	hets_AL138	hets_AL141	hets_AL142	hets_AL143	hets_AL146	hets_AL149	hets_AL153	hets_AL155	hets_AL156	hets_AL159	hets_AL160	hets_AL162	hets_AL166	hets_AL170	hets_AL173	hets_AL174	hets_AL175	hets_AL176	hets_AL177	hets_AL178	hets_AL180	hets_AL181	hets_AL182	hets_AL184	hets_AL185	hets_AL187	hets_AL189	hets_AL193	hets_AL196	hets_AL197	hets_AL199	hets_AL200	hets_AL201	hets_AL204	hets_AL207	hets_AL208	hets_AL209	hets_AL210	hets_AL213	hets_AL215	hets_AL216	hets_AL220	hets_AL223	hets_AL231	hets_AL238	hets_AL241	hets_AL242	hets_AL243	hets_AL244	hets_AL246	hets_AL254	hets_AL255	hets_AL256	hets_AL263	hets_AL266	hets_AL269	hets_AL272	hets_AL273	hets_AL274	hets_AL276	hets_AL278	hets_AL279	hets_AL283	hets_AL284	hets_AL288	hets_AL292	hets_AL300	hets_AL303	hets_AL304	hets_AL307	hets_AL309	hets_AL313	hets_AL32	hets_AL35	hets_AL75	hets_AL82	hets_AL86	hets_AL88	hets_AL91	hets_AL92	hets_AL95	hets_AL97	hets_AL99	hets_K1423	hets_K1461	hets_K1542	hets_K1544	hets_K1567	hets_K1579	hets_K1580	hets_K1583	hets_K1603	hets_K1606	hets_K1608	hets_K16100	hets_K1614	hets_K1617	hets_K1618	hets_K1623	hets_K1627	hets_K1632	hets_K1640	hets_K1650	hets_K1660	hets_K1663	hets_K1665	hets_K1669	hets_K1672	hets_K1680	hets_K1684	hets_K1693	hets_K1696	hets_K17007	hets_K17008	hets_K17010	hets_K17013	hets_K17014	hets_K17025	hets_K17028	hets_K17030	hets_K17032	hets_K17033	hets_K17034	hets_K17035	hets_K17037	hets_K17040	hets_K17042	hets_K17044	hets_K17045	hets_K17048	hets_K17052	hets_K17053	hets_K17056	hets_K17062	hets_K17064	hets_K17073	hets_K17077	hets_K17078	hets_K17081	hets_K17083	hets_K17087	hets_K17091	hets_K17094	hets_K17098	hets_K17099	hets_K17101	hets_K17102	hets_K17103	hets_K17104	hets_K17106	hets_K18010	hets_K18017	hets_K18019	hets_K18022	hets_K18034	hets_K18078	hets_K18083	hets_K18084	hets_K18091	hets_K19018	hets_K19019
NC_063223.1	10000001	829353	828693	828765	828666	825589	826670	827934	826573	827472	828449	828335	828202	827528	46940	262644	828571	828422	825590	828006	828795	99210	156717	828583	146973	827801	828760	827929	826845	828159	824358	825771	827664	827207	824747	119969	827486	52758	827302	827465	828002	828303	826625	827320	827034	828040	827207	827727	826176	823896	826479	185237	827000	828605	827581	828531	827430	827172	356886	826899	827947	160509	375412	827751	816576	826254	828546	113961	188824	828968	826521	827996	828546	131091	828217	828045	171229	829136	828838	828392	828677	824557	826252	181003	458898	827622	827833	828860	828853	826788	828434	828571	828984	828707	828694	828915	828361	828713	828564	821442	785833	827015	822423	828707	828859	826588	828053	614355	828639	770086	768958	701093	826094	828241	342636	413230	827996	791678	818791	426168	592460	743955	829111	828909	825471	829067	825393	827637	827318	137701	829057	442948	825856	813844	827910	826702	827494	828636	825606	819126	826694	669068	828416	805178	827319	826878	829186	828286	720302	828571	825457	828002	828011	828309	828569	828495	828832	827627	739023	789113	826083	800549	799177	812256	827845	724256	823811	819710	797504	824149	615074	811826	787737	820594	789997	820384	815622	4	708	3	5	315	326	0	316	641	579	319	1	0	64	325	644	621	640	645	45	35	330	32	0	650	638	555	320	624	5	567	7	547	2	633	15	660	318	570	571	2	4	2	577	4	1	684	632	557	1	316	0	570	0	661	316	3	0	323	2	4	635	293	623	0	52	9	0	569	321	702	52	1	634	47	1	0	326	0	0	0	32	265	694	5	323	1	316	667	697	7	699	320	327	323	323	731	576	284	1	304	642	326	307	3	416	475	521	262	245	310	0	156	216	652	288	595	133	3	5	0	331	1	648	9	323	555	71	0	5	604	289	318	564	6	677	316	564	643	7	627	8	0	309	645	1	235	3	308	322	323	1	324	1	641	1	255	5	320	622	5	615	4	540	1	618	297	0	204	626	582	600	4	0	593
NC_063223.1	11000001	830340	829733	829838	829890	816669	827492	829014	828014	828451	828110	828037	827377	828097	53130	283289	827333	829499	826723	829029	829848	135031	187332	828701	190461	828714	827838	829099	827953	829240	799606	814764	828262	827981	813385	140207	828714	68953	828458	828575	828846	827310	827655	828530	828294	828877	828433	829070	827792	812677	827473	221900	828018	829846	828457	828290	828505	826768	365459	827441	827215	203065	400156	829015	816394	827234	829687	132188	223296	830040	827650	828946	829804	165152	829459	829163	203860	828570	829697	827754	829419	813674	827126	209016	476323	828918	829119	829921	829763	827779	829388	829745	830038	829664	829736	829984	828867	829699	829511	821659	794581	827887	821232	829749	828961	826871	829368	629004	827528	772149	767158	717195	825840	828993	362089	446730	828483	799582	818908	455366	612686	756883	828642	829817	826835	830187	825851	828714	828338	176796	830101	471585	826403	814219	828985	827711	826134	829223	827324	815876	828144	685356	829454	809539	828682	827739	828466	829475	728553	829741	825763	826964	829120	829340	829737	829667	830012	828749	741018	795627	827244	803015	803389	813031	828490	739807	825951	821640	799073	826000	634765	814176	789813	822223	781973	821063	813928	0	647	0	0	733	704	0	707	648	649	704	0	0	155	713	643	621	634	651	56	67	716	73	0	653	631	635	710	612	0	483	0	460	0	635	27	659	700	644	495	0	0	0	493	0	0	632	617	478	0	702	0	643	0	667	705	1	0	713	0	0	643	661	631	0	55	0	0	639	709	646	90	0	633	100	0	0	716	0	0	0	115	295	642	0	719	0	684	512	641	0	644	713	715	748	712	706	582	658	0	645	654	715	715	0	326	156	432	602	560	738	0	166	261	661	657	591	339	2	2	0	711	0	647	0	703	486	92	0	0	40	703	700	485	0	521	729	560	501	6	633	0	0	684	655	0	571	0	675	706	703	0	712	0	651	0	589	0	705	614	0	622	0	539	0	628	688	0	483	600	578	623	0	0	592
NC_063223.1	12000001	846300	845792	845719	845911	816271	843164	845066	844085	844952	844341	843733	828902	845174	83923	424139	842846	845615	841399	844818	845884	225035	241737	844287	287592	844679	843890	844843	843962	845246	795053	788331	843546	827390	820426	210865	844463	115383	844493	844183	844753	843156	844507	844584	844079	844850	844638	845005	843226	784380	843354	305311	844094	845799	844510	838231	844560	812524	477626	845110	842864	278579	502989	845212	823784	843866	845742	201375	312243	845499	844179	845102	845468	235472	845040	845023	277585	844567	845360	843282	845168	783653	843426	286853	557408	844723	845187	845808	845803	843606	845347	845446	845995	845284	845740	846008	843166	845754	845140	838106	832342	844770	836122	845753	844630	842524	845450	726171	843966	824310	793086	801502	845151	844117	441193	576079	844687	827226	841162	572813	720879	808711	844614	845663	844594	846138	841696	844936	844481	270978	846011	585183	843478	833588	844951	844182	839395	845286	843848	822976	844358	754904	845620	837751	845519	844581	844458	845445	786941	845687	843416	842934	844992	845423	845691	845525	845992	845007	784755	837852	844474	841429	834233	816733	844819	809772	842130	843186	832880	844425	735741	840962	834865	843165	788853	843171	835294	3	822	1	2	622	468	0	463	792	444	468	2	0	242	470	794	749	778	797	101	54	471	61	0	795	778	434	465	746	2	373	0	376	0	771	29	636	459	434	383	0	0	2	379	2	0	808	712	370	2	458	0	436	0	635	468	2	0	469	0	1	783	443	773	0	66	0	0	427	466	665	118	434	788	153	2	0	472	0	0	0	159	430	814	2	495	2	458	623	822	1	823	468	471	655	466	7	723	449	1	430	786	470	635	2	303	823	360	426	413	643	0	151	455	512	445	739	269	0	0	0	472	436	793	0	463	372	115	0	0	2	761	244	376	0	621	633	641	604	2	785	2	0	449	795	2	419	0	447	458	461	435	468	0	795	2	418	0	467	782	0	760	0	744	2	785	632	0	372	774	738	776	0	0	721
NC_063223.1	13000001	858486	857728	857907	858051	855195	855711	857234	855748	856707	857487	857307	857922	856730	54487	334494	857056	857872	852838	857163	858009	236725	196101	857925	295504	856546	857562	857004	856140	857425	849820	853710	856149	857603	853402	148248	856557	60111	856498	856705	857002	856840	856853	856602	856150	857340	856577	856980	855725	849238	855552	337457	856081	857820	856585	855119	856586	857555	452069	856994	856899	286379	561787	857380	846799	856605	857713	204144	380095	857910	856847	857262	857829	286985	857836	857287	269570	857762	857952	857192	857500	853156	855908	330297	645440	857288	857223	858049	857898	856060	857987	857820	857959	857968	857871	858102	857918	857637	857523	848058	848364	857093	850116	858002	857759	856006	857179	758320	857626	838043	821154	825344	857361	857162	464085	634046	857249	842635	853954	626473	761196	828567	857782	858036	857397	858163	854567	857014	856799	294681	858086	636735	855703	848285	857353	856463	856164	857775	855934	840815	856792	782547	857820	851315	857956	856399	857875	857559	807276	857761	855881	857017	857233	857521	857776	857702	858177	857105	812812	851690	856681	855367	848967	829666	857051	832477	854122	856332	847317	856479	773518	853791	849571	855996	826992	855576	849244	384	625	23	364	185	654	0	658	671	2	671	370	12	51	664	667	625	660	673	1	76	670	2	0	673	669	3	660	672	374	691	0	682	0	661	19	267	660	3	708	0	0	375	701	363	0	650	695	688	0	37	0	3	0	269	38	1	0	666	0	168	656	631	697	0	1	2	0	3	658	289	44	699	661	26	380	0	670	0	0	0	42	418	676	375	708	372	651	599	668	23	671	699	668	292	710	3	605	684	373	641	669	666	182	374	585	707	681	615	608	289	0	2	368	645	640	642	445	0	0	0	669	701	674	0	661	694	1	665	0	351	657	0	698	1	585	283	561	569	312	662	373	0	37	716	370	610	0	643	663	656	701	657	0	669	373	34	0	651	667	0	645	0	639	366	666	179	0	568	657	686	661	0	1	623
NC_063223.1	14000001	844544	843669	843812	843770	825090	841537	843089	842158	842854	842078	842306	831369	842814	90291	415152	841073	843750	838561	842977	843993	271018	288827	841848	336452	842320	841839	842625	842181	843420	809964	800996	841826	831244	825760	243529	842492	126577	842500	842550	842895	841714	842623	842680	842623	843207	842439	842482	841663	795634	841285	357511	842190	843672	842679	836882	842420	819522	494052	842759	840702	327230	530962	843078	822339	842178	843658	225685	358961	843685	842220	843290	843700	287429	842858	843132	297870	842430	843958	841331	843562	795665	842100	343190	581941	842814	843075	843856	843909	841834	843620	843705	843997	843780	843757	844168	842253	843923	843693	831733	825845	842965	833399	843801	842426	839399	843328	722156	841986	817481	787845	794990	842953	842038	446936	598970	842545	822068	838478	589889	724917	803111	842392	843423	842670	844199	839654	842701	842760	315350	844007	611388	841886	829285	843083	842627	836658	842492	842326	817585	842701	752218	843664	834808	843612	842542	842528	843634	782981	843656	840595	840353	843071	843471	843722	843407	844019	842826	772544	833517	842681	837252	829773	812116	841886	802972	839578	839773	827740	842218	736144	837620	830919	841415	793519	841180	831498	743	725	748	598	105	682	0	670	736	649	670	603	36	50	695	714	689	707	718	169	143	46	2	0	739	664	615	672	567	585	723	16	709	128	692	59	26	684	616	681	19	19	594	748	609	0	650	591	731	0	0	19	619	20	24	0	1	8	699	0	336	715	644	602	18	128	0	0	627	27	465	62	700	729	38	610	0	683	0	0	0	42	396	703	610	579	610	670	582	675	760	675	700	704	625	698	2	612	657	598	651	736	49	99	623	576	595	711	558	608	601	0	220	416	663	659	720	436	0	5	703	698	699	701	21	650	730	162	26	1	583	693	22	725	18	593	592	570	575	550	720	546	0	0	628	556	516	718	613	688	692	691	699	0	737	767	0	19	693	686	19	708	17	662	582	729	109	0	543	715	608	713	0	0	648
NC_063223.1	15000001	774391	773608	774031	773641	768239	771898	772875	772025	772174	771483	771746	767476	771768	54557	299267	771230	772821	771353	773063	773671	146509	189543	772484	175397	772583	771366	773170	770996	773332	766907	766948	772818	744458	767742	168432	772379	73069	772464	772608	772860	772191	770359	772612	772136	773163	772491	772892	771792	766597	771426	193709	772222	773719	772648	772253	772790	764027	380486	770166	770707	195848	294918	772613	750795	770474	773545	138513	170411	774012	770365	772354	773818	131203	772645	772930	217865	772624	772165	770922	771468	744700	768799	180703	347467	772993	772716	773834	773861	772196	773784	773734	773715	773458	773503	773906	767841	773459	773716	761858	710613	770395	764417	773707	773008	770529	773292	503517	772275	691292	677347	594767	767600	771607	228693	308664	771742	725106	757864	315554	465468	660323	772554	773169	767034	774112	769782	772242	772334	119259	774068	347306	769913	745657	772763	772074	769917	772572	771050	758793	772054	578647	773049	740276	769979	771938	772994	772994	636704	773591	766199	770618	773021	772331	773657	773605	774046	772629	636749	719217	769825	723938	729523	761484	771919	618821	768874	758805	722959	766489	487629	745843	715036	761123	723827	759701	750015	593	633	546	603	1	558	0	547	6	565	527	621	36	0	559	6	6	5	6	65	90	374	0	0	6	592	548	557	604	607	7	0	6	74	6	50	551	554	550	595	0	0	607	7	610	0	2	593	7	0	1	0	561	372	556	0	102	0	559	0	119	6	483	590	0	63	0	0	536	1	562	37	599	6	1	634	0	562	1	1	0	0	6	2	620	567	630	553	3	2	547	2	613	563	601	609	560	540	508	597	562	6	2	1	625	9	564	7	448	331	607	2	64	192	542	437	487	144	0	256	589	562	586	600	1	609	7	66	2	99	586	6	0	7	1	2	612	530	1	424	7	485	0	0	627	549	4	588	564	555	556	594	559	0	6	614	226	5	544	515	2	7	0	6	601	6	2	0	238	6	523	6	1	2	8
NC_063223.1	16000001	830832	830327	830524	830430	820709	828241	829583	828371	828202	829093	828943	819363	827960	47146	208251	829368	828905	828863	829125	830080	61700	134098	829338	78854	829236	829661	829415	828454	829810	817487	823271	829399	772457	817899	117838	828952	49963	829088	829090	829443	829431	824728	828966	828359	829546	828946	829236	827869	822181	828002	108382	828560	830117	829384	829400	829247	810761	248961	825724	829262	103159	215906	829018	807582	826161	829800	76838	106186	830427	827900	828203	830253	64636	829434	829542	160609	830288	830667	829614	830334	782145	827369	109420	307625	829133	829029	830341	830309	828485	830055	830282	830507	830306	830292	830522	820714	830306	830282	823420	755484	826622	825985	830183	830524	828388	829753	500584	829917	729937	715948	614048	823551	830238	230952	287613	829675	773591	813824	276386	462510	697892	830114	830538	823231	830482	827716	829231	828513	70785	830466	306172	826464	797703	829361	828154	829064	830443	827013	823527	828890	592349	829962	787800	827187	828052	830276	829597	664305	830076	823701	828916	829674	829560	830203	829902	830357	828809	670647	760143	826567	770540	775419	822282	829478	641577	823875	810245	764964	821454	485249	796833	759306	812654	767012	812885	808717	862	11	604	543	552	690	0	666	345	717	617	557	16	94	695	338	341	346	231	26	37	128	10	0	352	855	709	688	555	531	582	0	710	40	347	25	125	682	713	856	325	0	560	592	552	0	579	531	569	1	342	0	706	698	673	306	95	0	130	0	66	223	108	579	0	36	0	0	718	544	728	28	128	226	48	578	0	695	0	1	0	45	66	350	556	132	578	669	591	559	607	560	130	697	10	132	130	794	99	548	120	352	567	544	567	341	132	586	374	74	517	555	104	123	713	568	520	143	0	507	872	678	118	862	0	575	755	28	561	164	545	291	0	765	0	1	514	747	1	330	226	112	0	328	608	121	2	867	529	714	688	127	692	0	350	560	480	457	663	728	467	342	0	209	616	314	466	0	270	297	484	203	422	496	484
NC_063223.1	17000001	826890	826027	825762	825606	804268	824029	825218	824128	825046	824025	823723	773615	825059	89301	391494	822997	826157	820994	825287	826303	278356	284800	823081	320565	824852	823384	824823	824235	825442	786412	734192	824281	802102	803580	254553	824895	142719	824301	824771	825159	822311	824403	824711	824685	825616	824268	824778	823655	711549	823855	330305	824494	825945	824758	818755	824848	721699	451167	824189	821207	292274	492534	825599	788624	824341	826272	247886	362480	826059	825009	825474	826148	300895	824582	825597	296917	824162	825763	822839	825389	700329	823823	329989	528467	824791	825303	825767	826225	823913	825988	825808	825826	826140	825518	826523	821706	825606	826141	813950	811948	825526	812367	826093	823028	821914	825873	718154	823613	803326	753436	787714	825034	823589	493690	624854	824596	806633	820836	590518	713048	796989	823846	825786	825053	826560	820728	824798	825220	358675	826568	609073	823839	809927	825230	824949	815191	824261	824077	792772	824782	740985	826060	816672	825802	824888	824822	825348	773675	826066	821952	822239	825308	825703	826148	825998	826523	825162	741140	817766	824869	820334	813603	797973	824127	791003	821999	824082	808623	824363	717540	821053	815556	823439	744068	823676	810679	622	87	452	423	424	427	0	430	722	633	420	433	36	127	537	728	692	713	0	206	83	16	227	0	722	670	610	425	532	408	609	1	649	122	710	45	16	433	558	673	714	1	427	629	421	0	623	390	625	0	212	0	558	404	423	625	173	0	18	0	147	0	11	555	1	162	1	0	628	443	631	218	70	0	92	441	70	436	69	176	0	107	326	714	440	2	445	423	637	442	454	448	68	433	72	69	537	604	2	433	1	721	443	410	440	561	3	651	379	17	450	438	253	255	602	409	394	436	0	395	561	441	69	686	1	409	659	388	446	254	425	699	0	678	4	19	435	523	334	376	1	172	0	607	562	172	0	626	384	627	427	296	429	0	730	430	563	431	428	677	431	712	0	661	403	720	415	0	336	704	542	0	271	437	408
NC_063223.1	18000001	840301	839691	839855	839714	826004	837324	838981	837612	838407	838068	837824	838113	838879	75085	342077	836428	839645	835497	838921	839725	194644	208754	838084	241721	838326	837263	838845	837774	839200	809480	825437	838210	839718	826364	175588	838497	89977	838500	838658	838835	837407	838127	838471	837874	838868	838468	838726	837299	814155	837528	277452	838150	839588	838543	837788	838684	838899	439259	838550	836383	254964	457375	838950	825985	837293	839646	167825	275565	839736	838257	839014	839720	207718	839118	839225	243815	838781	839822	837337	839716	828739	837647	258834	536561	838846	839038	839631	839848	837642	839452	839447	839778	839719	839533	839883	839174	839732	839648	830614	820715	838654	830539	839777	838305	836880	839290	696762	837728	811393	788189	774079	838791	838535	393102	538369	838596	816728	834241	513890	687339	790608	838650	839753	838358	840080	835735	838818	838512	221870	839981	546577	837341	827401	838983	838257	835858	839088	837959	824467	838393	727390	839514	828623	839412	838340	838465	839092	771424	839536	836970	836822	838959	839458	839616	839559	839946	838579	774012	826903	838223	830793	823251	815793	838643	782917	835964	836273	822091	838217	699740	832213	824585	836636	796707	836336	829367	554	693	432	467	754	662	0	654	661	812	666	467	30	223	664	664	627	647	0	127	114	190	102	0	661	414	660	663	376	469	802	0	402	55	653	42	187	467	380	421	668	0	765	880	647	0	811	458	852	0	0	649	383	631	659	811	274	749	187	1	289	0	170	374	0	87	0	0	669	568	811	128	525	0	150	481	531	480	528	462	56	158	366	682	469	293	476	654	892	568	433	573	529	668	819	521	340	385	34	464	0	662	573	743	471	334	290	399	632	159	427	568	180	248	782	611	766	419	0	601	754	477	521	419	0	728	414	145	576	339	455	627	0	405	0	268	427	351	866	400	0	551	58	646	386	566	1	553	721	802	660	477	665	1	660	469	701	533	648	419	552	640	0	495	782	646	723	1	425	638	700	0	157	557	518
NC_063223.1	19000001	848932	847918	848471	848493	845110	845966	847514	846437	847598	847316	846902	846240	847760	61836	373689	846521	848370	844790	847492	848512	234136	220310	847388	291554	847363	847027	847524	846907	847782	838036	824556	846987	847393	845403	181554	847003	91856	846986	847507	847609	846632	846875	847126	846582	847522	847034	847398	845809	816941	845794	330954	846622	848302	847341	846195	847351	845297	484752	847415	846408	308982	510255	847769	831556	846680	848271	213738	335187	848374	847433	847565	848362	261598	847625	847804	286187	847473	848661	847095	848292	821573	846710	298986	579507	847466	847841	848261	848512	846418	847984	848232	848534	848227	848340	848602	847374	848320	848357	839302	832283	847635	840373	848379	847566	845354	847728	728065	846857	825966	807021	802468	847416	846895	458799	577247	847310	830813	842159	574483	723032	808040	847433	848118	847617	848669	845183	847323	847361	273457	848476	591103	845984	836784	847550	846814	844321	847746	846632	829253	847012	758568	848281	840273	848352	846942	847869	847772	793916	848089	845515	846644	847729	848076	848354	848113	848585	847631	794423	838492	846933	842277	837094	824437	847346	814440	844497	845527	834837	846334	740734	841852	835129	845905	811244	845429	837426	384	620	495	54	752	750	506	744	415	635	636	614	25	183	764	416	744	406	348	116	61	675	27	339	765	752	309	752	342	53	852	347	737	38	765	15	660	54	363	766	217	557	842	662	308	547	679	49	653	86	555	760	354	298	753	637	149	630	673	0	294	556	637	349	343	45	0	511	311	692	589	88	257	557	158	403	258	623	258	389	611	185	405	619	615	650	618	729	653	713	495	723	257	368	763	256	361	704	626	52	0	772	722	741	400	604	652	721	81	604	495	683	119	49	613	721	711	393	0	286	95	53	257	681	0	96	746	0	701	181	591	753	558	538	0	678	480	661	791	49	557	711	637	727	364	710	459	95	91	631	622	54	312	564	786	611	646	689	311	756	696	741	545	93	730	410	843	531	154	401	634	548	605	686	660
NC_063223.1	20000001	681019	679318	680469	680577	665787	678233	679550	678723	679542	677694	677513	669829	679912	71821	317440	676336	680446	676688	679473	680488	176541	186015	678934	225574	679359	676798	678422	677973	679717	656155	633619	678940	672940	667391	160607	679192	101417	678972	679292	679780	676760	679174	679265	678456	679166	678754	679407	677191	629207	677700	243726	678688	679934	679298	676887	679097	658341	383637	679690	675623	226034	367897	679572	662740	678735	680417	152486	235134	680247	678700	679041	679829	186641	679529	679646	217439	678638	680687	676540	680341	630314	678508	224826	420316	679282	679256	680445	680484	678350	679943	680081	680505	680240	680383	680707	678144	680432	680340	670582	658185	679063	672144	680023	678475	675896	680022	564070	677664	651648	626796	626049	679120	677225	384464	454432	678859	658823	673837	418158	557473	635618	678299	680023	679253	680375	675349	679109	679048	224703	680672	450275	677675	666774	680006	678919	674312	678764	678525	662624	678968	585049	680024	668812	680288	678259	678875	679988	619597	679631	676170	676290	679521	679786	680288	680252	680336	679177	618514	665002	679326	671976	665915	659206	678460	632100	676878	677354	664851	678277	563971	673525	662536	676920	628470	675347	666790	402	278	650	0	479	446	273	397	578	316	312	608	30	156	546	581	461	573	403	100	84	373	70	391	548	345	345	397	554	295	461	402	333	105	481	46	363	0	578	347	453	428	651	525	438	437	99	293	508	136	434	153	570	425	444	316	197	310	369	0	202	473	351	568	401	67	1	276	347	102	414	123	447	474	115	402	488	479	446	0	307	133	96	618	136	466	603	409	487	630	651	471	449	455	497	455	584	319	424	0	0	163	462	476	396	249	463	313	459	310	644	100	164	2	311	396	476	187	337	414	550	0	445	552	0	543	329	96	435	271	264	162	476	642	481	374	628	290	391	0	470	604	316	149	580	624	533	551	536	312	317	0	449	435	321	276	139	591	450	338	591	535	467	465	479	572	634	472	358	566	483	452	339	101	438
NC_063223.1	21000001	815935	815096	815466	815353	813611	813195	814326	813235	814327	814638	814187	814902	814756	63689	358058	814141	815269	811933	814377	815214	190775	203706	814653	254028	814084	814341	814448	813382	814424	812089	814044	814139	815365	813331	163283	813988	75151	814068	814105	814266	814233	813689	813743	813328	814553	813659	814223	812913	813492	812597	296131	813434	815255	814017	814715	814147	814161	456775	814396	813993	287561	490458	814468	811580	813545	815117	176459	309186	815522	814248	814372	815015	208048	814484	814820	291043	815020	815524	814514	815180	813296	813196	278718	599547	814327	814096	815099	815412	813303	814872	815158	815360	815313	815269	815637	814930	815200	815291	808033	796603	813912	809808	815302	815381	813305	814747	714526	814474	791289	789364	759599	813926	814717	419939	568014	814340	795012	809566	524018	712459	769757	814706	815434	814665	815464	812721	813961	813978	217159	815344	577919	812763	807941	814615	813611	814665	815259	813021	806717	813710	719355	815214	805883	815097	813287	815119	814781	753077	814984	813152	813235	814199	814745	815167	814776	815419	814212	781104	803175	813748	808722	803256	790671	814586	778013	811466	813148	804932	812574	719875	810512	800444	811726	794897	811731	807517	396	97	302	0	334	229	0	508	355	184	183	425	12	89	564	534	341	350	310	97	35	514	36	284	558	550	397	117	346	228	336	313	564	35	348	29	476	0	321	563	304	63	542	605	220	226	515	310	586	116	226	224	347	228	229	319	72	211	513	140	64	378	484	342	310	41	2	309	509	528	221	39	202	386	87	312	490	292	227	0	175	121	385	325	2	329	428	250	265	494	303	487	231	231	342	231	349	523	313	0	0	639	489	295	304	468	331	541	278	440	300	532	167	1	179	241	319	279	354	437	258	222	225	262	0	257	552	86	487	167	170	623	481	294	355	482	296	495	337	27	385	721	184	0	355	736	186	259	259	181	180	0	197	179	471	362	0	628	231	555	628	534	479	252	334	350	542	472	252	338	701	372	473	522	449
